video,group,frame,landmarks
video8.mp4,47,281,"[          0           0      238.25      252.07      427.69      458.27     0.95887      329.46      76.222     0.98215      346.85      60.812     0.91929      329.87      57.234     0.43762      400.32      67.508     0.73395      344.54      68.971    0.062039      397.07      223.95     0.97488         351
      154.88     0.97851      263.28      345.48     0.96899      256.11      231.34     0.94076      123.85      310.11     0.97412      152.55      239.47     0.94433      247.17      440.78     0.90068      212.71      379.91     0.90927      80.911      450.18     0.51183      78.847      354.98     0.44847
      160.86      450.16     0.11317      131.16       442.8     0.10717]"
video8.mp4,48,287,"[          0           0      234.37       254.3      423.34      455.61     0.95227      321.99      79.908     0.99429      340.35      60.058     0.99326      323.56      58.733     0.42663      395.42      69.838     0.97107      340.72      64.544     0.20031      393.21      218.94     0.95938      342.03
       149.4     0.96865      258.11      346.86     0.91473       249.2      229.69     0.91003      118.84      307.78     0.91766      142.99      238.39     0.89733      240.06      439.44     0.85575      214.41      374.21     0.87391      56.898      468.03     0.42987      72.126      371.07      0.4062
      139.53       458.6     0.12308      128.15      453.57     0.12034]"
video8.mp4,49,293,"[          0           0      227.72      254.28      429.18      456.35     0.95255      315.41      79.615     0.99401      334.12        60.2      0.9939      317.48      58.858     0.37782       389.6      71.308     0.97754       335.6      64.807     0.19566      387.63      222.36     0.96012      337.04
      149.77     0.96808       252.2      349.95     0.91573      243.16      227.53     0.90893      110.84      312.59     0.91696       134.6       240.3     0.89521      232.02      440.94     0.85752      207.49      374.15     0.87418      47.968      468.51     0.43532      67.578      369.62     0.40944
      130.08      458.43     0.12463      120.37      454.77     0.12141]"
video8.mp4,50,299,"[          0           0      224.28      255.14      430.19      458.56     0.95198      311.68      92.536      0.9951      331.46      73.626     0.99574      314.97      70.071     0.54403      387.28      84.645     0.98302       331.1      74.569     0.19248      383.83      236.69     0.95744      335.22
      159.78     0.96641      251.12      364.25     0.91356         240      237.57     0.90514      106.27       329.4     0.91506      127.99      253.31     0.89139         232      452.56     0.82311      206.86       389.8     0.84424      29.902      470.94     0.32985      49.906      400.54     0.30365
      141.84      467.34    0.086257      126.21      462.02    0.081548]"
video8.mp4,51,305,"[          0           0      231.92      255.58      432.89      458.36     0.95234      318.95      107.85     0.99515      339.34      88.655     0.99682      321.64       84.62      0.6088      398.11      99.396     0.98793       337.8      87.587     0.21081      393.85      252.85     0.95732      342.45
      169.89     0.96773      260.34      383.82     0.91091      246.04      246.43     0.90879      114.54      351.94     0.91522      133.68      267.49     0.89916      244.63      459.27     0.82634      215.83      398.79     0.84956      75.484      460.03     0.38014      101.99      385.31     0.36323
      139.02      471.27      0.1064      123.25       472.8     0.10405]"
video8.mp4,52,311,"[          0           0      250.59      252.29      442.22       458.6     0.94483      339.75      119.64     0.99126      359.63      100.81      0.9747      337.96      95.621     0.77055      420.47      102.46     0.81866      352.35      97.022     0.06971      413.83      261.93     0.97614      357.18
      174.95     0.98023      280.56         393      0.9604      260.52      256.31     0.93919      131.43      365.05     0.96686       148.4      278.19     0.94561       277.2      453.24     0.85294      238.28      396.52     0.87196      138.68       457.4      0.3445      111.36      398.63     0.30544
       140.4      468.59    0.063282       128.3      462.78    0.057626]"
video8.mp4,53,317,"[          0           0         252      252.89      455.89      457.32     0.91947      349.66      136.55     0.98899      371.46      117.34     0.97856      347.76      111.99     0.79364      433.47      119.27     0.86341      362.71      112.42    0.065937      429.75      284.09     0.96632       360.6
      187.49     0.97528      291.02      414.78     0.93566      268.88      268.35     0.92336      135.72      391.58     0.94895      154.35         295     0.93286      279.26      465.22     0.73288      232.88      408.56     0.77617      128.45      480.42     0.12586      120.92      430.96     0.11814
      152.05       461.2    0.019649      142.32      450.25    0.018829]"
video8.mp4,54,323,"[          0           0      271.56      254.28      457.65      458.77     0.94957      362.32      145.05     0.99504      384.11      126.24     0.99692      364.24      119.94     0.63274       444.6      136.86     0.98519       376.5      120.04     0.23738      438.64      289.33     0.94663      368.88
      194.08     0.95862      305.06      426.87     0.86475      280.43      276.36        0.87      154.78      402.85     0.87349      163.33      308.97     0.86255      294.97      477.69     0.55949      248.82      433.26      0.6011      205.18       474.3    0.082631      164.88       447.2    0.080322
      231.98      457.77    0.024525      193.14      458.75    0.023667]"
video8.mp4,56,335,"[          0           0      298.93      254.67      436.47      457.55     0.95465      385.65      145.73     0.99576      408.05      127.21     0.99704      386.42      120.11      0.7557      469.81       135.5     0.98113      394.47      116.92     0.24302      466.39      285.35     0.94619      387.04
      187.43     0.96202      337.02      423.52     0.87088      299.39      272.08     0.88536      190.17      404.81     0.88393      196.57      307.53     0.88027      325.11      472.38     0.61613      269.81      424.68     0.66354      223.89      477.07      0.1026      183.33      448.69     0.10277
      256.71      464.01    0.028583      205.83       462.5    0.028205]"
video8.mp4,57,341,"[          0           0      304.21      254.19      426.38      458.14     0.95228      388.97       142.3     0.99642      411.43      124.21     0.99728      389.27      116.46     0.82659      472.56      130.31     0.98059       395.8      111.21     0.24313      470.39      275.32      0.9466      390.22
      178.98     0.96221      345.88      414.12     0.87428      308.82      262.96     0.88849      200.03      397.65     0.88769      222.56      304.59     0.88308      327.96      458.73     0.64796      273.81      406.81     0.69277      209.21      469.37     0.12424      177.22      432.71     0.12349
      254.22      462.95    0.034501      201.24      452.62    0.034012]"
